id,player_statistic_id,type_id,value
38024144,1484447548,119,"{""total"":3065}"
38024135,1484447548,122,"{""total"":81}"
38024138,1484447548,123,"{""total"":32}"
38483977,1484447548,124,"{""total"":2}"
38483979,1484447548,125,"{""total"":2}"
38024029,1484447548,194,"{""total"":7,""home"":2,""away"":5}"
40175245,1484447548,214,"{""total"":10}"
40175147,1484447548,215,"{""total"":9}"
40175194,1484447548,216,"{""total"":16}"
38024004,1484447548,321,"{""total"":35}"
38157583,1484447548,322,"{""total"":34}"
37891332,1484447548,323,"{""total"":2}"
44430079,1484447548,324,"{""total"":1}"
38372187,1484447548,580,"{""total"":7}"
44060761,1484447548,581,"{""total"":1}"
38023992,1484447548,1584,"{""total"":82.43}"
40175219,1484447548,9676,"{""average"":""0.06""}"
38372207,1484447548,27255,"{""crosses_blocked"":58}"
37891429,1324088958,40,"{""total"":33}"
38483978,1324088958,41,"{""total"":21}"
38024169,1324088958,42,"{""total"":83}"
38867806,1324088958,47,"{""total"":1,""won"":0,""scored"":1,""committed"":0,""saved"":0,""missed"":0}"
38867802,1324088958,51,"{""total"":10}"
38024075,1324088958,52,"{""total"":12,""goals"":12,""penalties"":0}"
37891626,1324088958,56,"{""total"":20}"
38157611,1324088958,58,"{""total"":27}"
37891916,1324088958,59,"{""in"":0,""out"":7}"
43992608,1324088958,64,"{""total"":1}"
38024183,1324088958,78,"{""total"":39}"
38372184,1324088958,79,"{""total"":9}"
37891809,1324088958,80,"{""total"":647}"
43966445,1324088958,84,"{""total"":1,""home"":1,""away"":0}"
38024179,1324088958,86,"{""total"":35}"
37891676,1324088958,88,"{""total"":49}"
37891514,1324088958,94,"{""total"":74}"
37891643,1324088958,96,"{""total"":51}"
38372195,1324088958,97,"{""total"":4}"
37891950,1324088958,98,"{""total"":106}"
37891275,1324088958,99,"{""total"":27}"
38372266,1324088958,100,"{""total"":16}"
38024003,1324088958,101,"{""total"":20}"
37891573,1324088958,105,"{""total"":380}"
37891586,1324088958,106,"{""total"":144}"
38483898,1324088958,107,"{""total"":12}"
37891534,1324088958,108,"{""total"":117}"
38024024,1324088958,109,"{""total"":42}"
37891555,1324088958,110,"{""total"":22}"
37891329,1324088958,116,"{""total"":509}"
37891726,1324088958,117,"{""total"":50}"
37891866,1324088958,118,"{""average"":7.18,""highest"":8.7,""lowest"":6}"
37891781,1324088958,119,"{""total"":2890}"
37891756,1324088958,122,"{""total"":26}"
38024109,1324088958,123,"{""total"":19}"
38024001,1324088958,194,"{""total"":7,""home"":2,""away"":5}"
40175256,1324088958,214,"{""total"":9}"
40175150,1324088958,215,"{""total"":9}"
40175210,1324088958,216,"{""total"":15}"
37891372,1324088958,321,"{""total"":33}"
37891742,1324088958,322,"{""total"":33}"
38157522,1324088958,580,"{""total"":10}"
38372190,1324088958,581,"{""total"":8}"
37891311,1324088958,1584,"{""total"":78.67}"
38024146,1324088958,9676,"{""average"":""0.36""}"
37891492,1324088958,27255,"{""crosses_blocked"":79}"
43950367,1459763770,41,"{""total"":4}"
38345132,1459763770,42,"{""total"":14}"
38372269,1459763770,51,"{""total"":4}"
38867795,1459763770,52,"{""total"":1,""goals"":1,""penalties"":0}"
38590894,1459763770,56,"{""total"":9}"
38673436,1459763770,58,"{""total"":6}"
37891965,1459763770,59,"{""in"":12,""out"":6}"
38345131,1459763770,64,"{""total"":2}"
38483962,1459763770,78,"{""total"":13}"
43898164,1459763770,79,"{""total"":1}"
37891822,1459763770,80,"{""total"":230}"
38867817,1459763770,84,"{""total"":2,""home"":2,""away"":0}"
38345133,1459763770,86,"{""total"":5}"
37891658,1459763770,88,"{""total"":20}"
37891449,1459763770,94,"{""total"":16}"
37891596,1459763770,96,"{""total"":23}"
38372185,1459763770,97,"{""total"":5}"
37891978,1459763770,98,"{""total"":21}"
37891223,1459763770,99,"{""total"":9}"
38372192,1459763770,101,"{""total"":6}"
37891508,1459763770,105,"{""total"":111}"
37891531,1459763770,106,"{""total"":53}"
38970431,1459763770,107,"{""total"":4}"
37891467,1459763770,108,"{""total"":31}"
38483901,1459763770,109,"{""total"":13}"
38372213,1459763770,110,"{""total"":10}"
37891254,1459763770,116,"{""total"":182}"
37891720,1459763770,117,"{""total"":17}"
37891876,1459763770,118,"{""average"":6.74,""highest"":7.8,""lowest"":6}"
37891786,1459763770,119,"{""total"":779}"
38867800,1459763770,122,"{""total"":11}"
39031131,1459763770,123,"{""total"":4}"
39031100,1459763770,194,"{""total"":3,""home"":1,""away"":2}"
40175177,1459763770,214,"{""total"":5}"
40175094,1459763770,215,"{""total"":5}"
40175135,1459763770,216,"{""total"":9}"
37891289,1459763770,321,"{""total"":19}"
38483932,1459763770,322,"{""total"":7}"
37891312,1459763770,323,"{""total"":13}"
37891323,1459763770,580,"{""total"":3}"
43898165,1459763770,581,"{""total"":2}"
37891241,1459763770,1584,"{""total"":79.13}"
38867808,1459763770,9676,"{""average"":""0.05""}"
38483895,1459763770,27255,"{""crosses_blocked"":12}"
44668855,1718824437,42,"{""total"":5}"
45159121,1718824437,56,"{""total"":1}"
44668856,1718824437,58,"{""total"":4}"
44668860,1718824437,59,"{""in"":7,""out"":1}"
44668861,1718824437,78,"{""total"":3}"
44668853,1718824437,80,"{""total"":36}"
44668857,1718824437,86,"{""total"":1}"
45490084,1718824437,88,"{""total"":2}"
44668843,1718824437,94,"{""total"":6}"
45159122,1718824437,96,"{""total"":2}"
44930790,1718824437,97,"{""total"":1}"
44930792,1718824437,100,"{""total"":1}"
44930791,1718824437,101,"{""total"":1}"
44668846,1718824437,105,"{""total"":31}"
44668847,1718824437,106,"{""total"":13}"
44668840,1718824437,107,"{""total"":5}"
44668844,1718824437,108,"{""total"":5}"
44668845,1718824437,109,"{""total"":3}"
44668839,1718824437,116,"{""total"":28}"
44668850,1718824437,117,"{""total"":2}"
44668854,1718824437,118,"{""average"":6.75,""highest"":7.01,""lowest"":6.23}"
44668852,1718824437,119,"{""total"":151}"
45490087,1718824437,122,"{""total"":2}"
45962088,1718824437,123,"{""total"":1}"
45159124,1718824437,124,"{""total"":1}"
44822938,1718824437,194,"{""total"":2,""home"":1,""away"":1}"
44822945,1718824437,214,"{""total"":2}"
45238573,1718824437,215,"{""total"":3}"
44668851,1718824437,216,"{""total"":3}"
44668841,1718824437,321,"{""total"":8}"
45490086,1718824437,322,"{""total"":1}"
44668842,1718824437,323,"{""total"":11}"
44822936,1718824437,580,"{""total"":1}"
45159120,1718824437,581,"{""total"":2}"
44668838,1718824437,1584,"{""total"":77.78}"
38372825,1324089515,41,"{""total"":3}"
38372820,1324089515,42,"{""total"":7}"
38856028,1324089515,52,"{""total"":1,""goals"":1,""penalties"":0}"
38372693,1324089515,56,"{""total"":3}"
38593039,1324089515,58,"{""total"":2}"
38372835,1324089515,59,"{""in"":11,""out"":1}"
38787321,1324089515,78,"{""total"":4}"
38372774,1324089515,80,"{""total"":54}"
38856080,1324089515,86,"{""total"":2}"
38856029,1324089515,88,"{""total"":7}"
38787291,1324089515,94,"{""total"":6}"
38856020,1324089515,96,"{""total"":1}"
38787282,1324089515,97,"{""total"":1}"
38787289,1324089515,101,"{""total"":4}"
38372660,1324089515,105,"{""total"":32}"
38512971,1324089515,106,"{""total"":10}"
38512940,1324089515,107,"{""total"":4}"
43943069,1324089515,108,"{""total"":2}"
43943072,1324089515,109,"{""total"":1}"
43921814,1324089515,110,"{""total"":3}"
38372578,1324089515,116,"{""total"":41}"
43943076,1324089515,117,"{""total"":3}"
38372806,1324089515,118,"{""average"":6.63,""highest"":7.2,""lowest"":6.33}"
38372762,1324089515,119,"{""total"":243}"
38593030,1324089515,122,"{""total"":3}"
38593031,1324089515,123,"{""total"":1}"
38372622,1324089515,194,"{""total"":2,""home"":1,""away"":1}"
39250908,1324089515,214,"{""total"":2}"
39250810,1324089515,215,"{""total"":6}"
39250854,1324089515,216,"{""total"":5}"
38372588,1324089515,321,"{""total"":13}"
38787304,1324089515,322,"{""total"":2}"
38372594,1324089515,323,"{""total"":13}"
43943064,1324089515,580,"{""total"":1}"
44026656,1324089515,581,"{""total"":2}"
38372571,1324089515,1584,"{""total"":75.93}"
38856064,1324089515,9676,"{""average"":""0.07""}"
38867811,1324088961,41,"{""total"":5}"
37891869,1324088961,42,"{""total"":14}"
38867803,1324088961,47,"{""total"":0,""won"":1,""scored"":0,""committed"":0,""saved"":0,""missed"":0}"
38372236,1324088961,52,"{""total"":1,""goals"":1,""penalties"":0}"
40175179,1324088961,58,"{""total"":4}"
37891903,1324088961,59,"{""in"":14,""out"":1}"
43898175,1324088961,64,"{""total"":1}"
38867812,1324088961,78,"{""total"":4}"
38867775,1324088961,79,"{""total"":2}"
37891738,1324088961,80,"{""total"":88}"
37891887,1324088961,86,"{""total"":5}"
38867792,1324088961,88,"{""total"":4}"
40175103,1324088961,94,"{""total"":6}"
38867790,1324088961,96,"{""total"":2}"
37891936,1324088961,98,"{""total"":3}"
40175140,1324088961,100,"{""total"":1}"
38867780,1324088961,101,"{""total"":4}"
38590899,1324088961,105,"{""total"":38}"
38590901,1324088961,106,"{""total"":18}"
38590888,1324088961,107,"{""total"":8}"
38867781,1324088961,108,"{""total"":6}"
38867782,1324088961,109,"{""total"":4}"
43950368,1324088961,110,"{""total"":3}"
37891260,1324088961,116,"{""total"":63}"
38867797,1324088961,117,"{""total"":6}"
37891824,1324088961,118,"{""average"":6.77,""highest"":7.7,""lowest"":6.2}"
37891705,1324088961,119,"{""total"":278}"
38590914,1324088961,122,"{""total"":3}"
44149166,1324088961,123,"{""total"":1}"
39031117,1324088961,194,"{""total"":2,""home"":1,""away"":1}"
40175198,1324088961,214,"{""total"":4}"
40175108,1324088961,215,"{""total"":4}"
40175146,1324088961,216,"{""total"":7}"
37891305,1324088961,321,"{""total"":15}"
43898176,1324088961,322,"{""total"":1}"
37891339,1324088961,323,"{""total"":28}"
38867778,1324088961,580,"{""total"":2}"
37891371,1324088961,581,"{""total"":3}"
37891244,1324088961,1584,"{""total"":71.59}"
38372278,1324088961,9676,"{""average"":""0.03""}"
37891439,1324088961,27255,"{""crosses_blocked"":3}"
37891883,1324088976,41,"{""total"":8}"
37891858,1324088976,42,"{""total"":19}"
38024055,1324088976,51,"{""total"":4}"
38673426,1324088976,52,"{""total"":1,""goals"":1,""penalties"":0}"
37891544,1324088976,56,"{""total"":12}"
37891872,1324088976,58,"{""total"":7}"
37891897,1324088976,59,"{""in"":3,""out"":11}"
38673428,1324088976,64,"{""total"":1}"
40175112,1324088976,78,"{""total"":2}"
38590887,1324088976,79,"{""total"":1}"
37891746,1324088976,80,"{""total"":156}"
38483975,1324088976,84,"{""total"":1,""home"":1,""away"":0}"
38483966,1324088976,86,"{""total"":4}"
37891606,1324088976,88,"{""total"":18}"
37891437,1324088976,94,"{""total"":20}"
38157551,1324088976,96,"{""total"":7}"
37891930,1324088976,98,"{""total"":25}"
38673402,1324088976,99,"{""total"":2}"
38157526,1324088976,101,"{""total"":2}"
37891486,1324088976,105,"{""total"":99}"
38023994,1324088976,106,"{""total"":35}"
38023967,1324088976,107,"{""total"":17}"
38157534,1324088976,108,"{""total"":22}"
38157536,1324088976,109,"{""total"":9}"
38372194,1324088976,110,"{""total"":1}"
37891247,1324088976,116,"{""total"":110}"
38590913,1324088976,117,"{""total"":9}"
37891830,1324088976,118,"{""average"":6.62,""highest"":7.4,""lowest"":6.2}"
37891711,1324088976,119,"{""total"":844}"
37891681,1324088976,122,"{""total"":22}"
37891696,1324088976,123,"{""total"":17}"
38023979,1324088976,194,"{""total"":3,""home"":1,""away"":2}"
40175122,1324088976,214,"{""total"":4}"
40175060,1324088976,215,"{""total"":3}"
40175080,1324088976,216,"{""total"":7}"
37891281,1324088976,321,"{""total"":14}"
37891670,1324088976,322,"{""total"":11}"
38483900,1324088976,323,"{""total"":3}"
38590889,1324088976,580,"{""total"":4}"
38023974,1324088976,581,"{""total"":5}"
37891228,1324088976,1584,"{""total"":70.51}"
38673441,1324088976,9676,"{""average"":""0.07""}"
37891423,1324088976,27255,"{""crosses_blocked"":23}"
43872054,1673579689,323,"{""total"":1}"
43872053,1324088977,47,"{""total"":0,""won"":0,""scored"":0,""committed"":2,""saved"":0,""missed"":0}"
43872051,1324088977,56,"{""total"":2}"
38157597,1324088977,57,"{""total"":47}"
38157607,1324088977,59,"{""in"":1,""out"":1}"
43898170,1324088977,78,"{""total"":1}"
38157570,1324088977,80,"{""total"":401}"
43872055,1324088977,84,"{""total"":2,""home"":2,""away"":0}"
38157550,1324088977,88,"{""total"":20}"
44054105,1324088977,96,"{""total"":1}"
38157528,1324088977,101,"{""total"":13}"
38157600,1324088977,104,"{""total"":35}"
38867786,1324088977,105,"{""total"":10}"
38970437,1324088977,106,"{""total"":6}"
38970428,1324088977,107,"{""total"":3}"
44054100,1324088977,108,"{""total"":2}"
44054101,1324088977,109,"{""total"":2}"
38867784,1324088977,110,"{""total"":2}"
38157520,1324088977,116,"{""total"":254}"
38157581,1324088977,118,"{""average"":7.11,""highest"":8.2,""lowest"":6.2}"
38157564,1324088977,119,"{""total"":1070}"
38157559,1324088977,122,"{""total"":232}"
38157562,1324088977,123,"{""total"":85}"
39031077,1324088977,194,"{""total"":3,""home"":1,""away"":2}"
40175145,1324088977,214,"{""total"":5}"
40175079,1324088977,215,"{""total"":3}"
40175105,1324088977,216,"{""total"":5}"
38157523,1324088977,321,"{""total"":13}"
38867796,1324088977,322,"{""total"":12}"
37891251,1324088977,323,"{""total"":22}"
44239883,1324088977,571,"{""total"":1}"
38157519,1324088977,1584,"{""total"":63.34}"
38590970,1324088974,41,"{""total"":5}"
37891928,1324088974,42,"{""total"":16}"
43872062,1324088974,52,"{""total"":2,""goals"":2,""penalties"":0}"
37891634,1324088974,56,"{""total"":25}"
39031166,1324088974,58,"{""total"":5}"
38024168,1324088974,59,"{""in"":4,""out"":19}"
43872063,1324088974,64,"{""total"":1}"
38024172,1324088974,78,"{""total"":60}"
40175160,1324088974,79,"{""total"":1}"
37891845,1324088974,80,"{""total"":865}"
38157644,1324088974,84,"{""total"":5,""home"":4,""away"":1}"
37891956,1324088974,86,"{""total"":7}"
37891688,1324088974,88,"{""total"":41}"
38157533,1324088974,94,"{""total"":7}"
38024069,1324088974,96,"{""total"":13}"
38673433,1324088974,97,"{""total"":8}"
37891974,1324088974,98,"{""total"":64}"
38372170,1324088974,99,"{""total"":18}"
38024096,1324088974,100,"{""total"":25}"
37891453,1324088974,101,"{""total"":58}"
37891579,1324088974,105,"{""total"":191}"
37891593,1324088974,106,"{""total"":101}"
37891327,1324088974,107,"{""total"":19}"
38024045,1324088974,108,"{""total"":27}"
38024051,1324088974,109,"{""total"":10}"
38157541,1324088974,110,"{""total"":23}"
37891310,1324088974,116,"{""total"":713}"
38157599,1324088974,117,"{""total"":17}"
37891892,1324088974,118,"{""average"":6.82,""highest"":7.53,""lowest"":6.3}"
37891823,1324088974,119,"{""total"":2133}"
37891795,1324088974,122,"{""total"":76}"
38024111,1324088974,123,"{""total"":28}"
38024018,1324088974,194,"{""total"":6,""home"":2,""away"":4}"
40175272,1324088974,214,"{""total"":9}"
40175188,1324088974,215,"{""total"":9}"
40175241,1324088974,216,"{""total"":13}"
37891352,1324088974,321,"{""total"":31}"
37891777,1324088974,322,"{""total"":26}"
43898171,1324088974,323,"{""total"":9}"
38372188,1324088974,580,"{""total"":4}"
38867777,1324088974,581,"{""total"":3}"
37891296,1324088974,1584,"{""total"":82.43}"
43872069,1324088974,9676,"{""average"":""0.06""}"
37891497,1324088974,27255,"{""crosses_blocked"":46}"
38673437,1535133461,41,"{""total"":8}"
38483964,1535133461,42,"{""total"":25}"
44149164,1535133461,52,"{""total"":1,""goals"":1,""penalties"":0}"
38372227,1535133461,56,"{""total"":26}"
38483968,1535133461,58,"{""total"":10}"
38372289,1535133461,59,"{""in"":17,""out"":13}"
44054110,1535133461,64,"{""total"":1}"
38372291,1535133461,78,"{""total"":16}"
43872050,1535133461,79,"{""total"":1}"
38372267,1535133461,80,"{""total"":627}"
38372299,1535133461,84,"{""total"":6,""home"":3,""away"":3}"
38483969,1535133461,86,"{""total"":10}"
38970442,1535133461,88,"{""total"":25}"
38372201,1535133461,94,"{""total"":14}"
38483928,1535133461,96,"{""total"":19}"
38372186,1535133461,97,"{""total"":7}"
38483974,1535133461,98,"{""total"":35}"
38867779,1535133461,99,"{""total"":8}"
38372245,1535133461,100,"{""total"":8}"
38372191,1535133461,101,"{""total"":19}"
38372212,1535133461,105,"{""total"":128}"
38372214,1535133461,106,"{""total"":52}"
43872049,1535133461,107,"{""total"":11}"
38590903,1535133461,108,"{""total"":17}"
38590905,1535133461,109,"{""total"":8}"
38372209,1535133461,110,"{""total"":18}"
38372169,1535133461,116,"{""total"":557}"
38673421,1535133461,117,"{""total"":18}"
38372280,1535133461,118,"{""average"":6.71,""highest"":7.35,""lowest"":5.7}"
38372260,1535133461,119,"{""total"":1403}"
38483947,1535133461,122,"{""total"":40}"
38483949,1535133461,123,"{""total"":21}"
39031085,1535133461,194,"{""total"":6,""home"":2,""away"":4}"
40175068,1535133461,214,"{""total"":9}"
40175041,1535133461,215,"{""total"":9}"
40175056,1535133461,216,"{""total"":13}"
38372171,1535133461,321,"{""total"":31}"
38867801,1535133461,322,"{""total"":14}"
38372175,1535133461,323,"{""total"":19}"
44060756,1535133461,571,"{""total"":1}"
38673408,1535133461,580,"{""total"":2}"
44054096,1535133461,581,"{""total"":6}"
38372168,1535133461,1584,"{""total"":88.84}"
44149165,1535133461,9676,"{""average"":""0.03""}"
38483909,1535133461,27255,"{""crosses_blocked"":27}"
44081012,1324088975,40,"{""total"":4}"
37891981,1324088975,41,"{""total"":27}"
37891972,1324088975,42,"{""total"":54}"
37891934,1324088975,47,"{""total"":0,""won"":1,""scored"":0,""committed"":0,""saved"":0,""missed"":0}"
38673463,1324088975,51,"{""total"":4}"
38024103,1324088975,52,"{""total"":9,""goals"":9,""penalties"":0}"
38024074,1324088975,56,"{""total"":44}"
37891977,1324088975,58,"{""total"":13}"
38024190,1324088975,59,"{""in"":5,""out"":10}"
45853815,1324088975,64,"{""total"":1}"
37891986,1324088975,78,"{""total"":45}"
44081009,1324088975,79,"{""total"":1}"
37891886,1324088975,80,"{""total"":917}"
38024203,1324088975,84,"{""total"":8,""home"":4,""away"":4}"
38024187,1324088975,86,"{""total"":17}"
37891732,1324088975,88,"{""total"":43}"
37891565,1324088975,94,"{""total"":15}"
37891678,1324088975,96,"{""total"":24}"
38372193,1324088975,97,"{""total"":22}"
37891992,1324088975,98,"{""total"":13}"
43992600,1324088975,99,"{""total"":2}"
37891796,1324088975,100,"{""total"":20}"
37891471,1324088975,101,"{""total"":81}"
37891611,1324088975,105,"{""total"":324}"
37891627,1324088975,106,"{""total"":173}"
37891334,1324088975,107,"{""total"":100}"
38372216,1324088975,108,"{""total"":13}"
43992604,1324088975,109,"{""total"":6}"
37891595,1324088975,110,"{""total"":16}"
37891320,1324088975,116,"{""total"":682}"
37891819,1324088975,117,"{""total"":15}"
37891953,1324088975,118,"{""average"":7.09,""highest"":8,""lowest"":6.4}"
37891854,1324088975,119,"{""total"":2482}"
38024122,1324088975,122,"{""total"":80}"
38483945,1324088975,123,"{""total"":48}"
38024022,1324088975,194,"{""total"":7,""home"":2,""away"":5}"
